step,time,elbo,eubo
486,2.924384272992611,-14030.303639317272,-11708.786797628072
487,2.9296708009839056,-13948.475356412102,-11230.329974148306
488,2.9360810379981994,-13830.131869674718,-11195.40318738684
489,2.9395918279886244,-13255.053332118103,-11313.03869151077
490,2.94378462600708,-13849.222117438105,-11205.035141279015
491,2.9479922940135004,-13677.515404106027,-11545.672960453543
492,2.9529833940267562,-13846.82264714915,-11466.185748291382
493,2.9570639730095865,-13713.622897588866,-11801.070885585706
494,2.961621110022068,-14002.791487667866,-11493.677859091624
495,2.9710056260228157,-13907.488143418035,-11998.30849171226
496,2.9762373809814453,-14090.721154294195,-11288.235290721503
497,2.9821326529979704,-14393.946182228998,-11543.352003986707
498,2.9846902180314063,-13394.771542121962,-11282.021458714644
499,2.9889112169742584,-13545.388402552227,-12348.546397250286
500,2.9973407670259475,-13041.481426251381,-12200.46226670449
501,2.9998298280239104,-12974.821774258875,-12216.09057246519
502,3.005720108985901,-14251.529092311008,-11002.234695450443
503,3.012465004980564,-12972.686573275882,-11291.123072045517
504,3.0158753640055656,-13580.251046175741,-11785.189848353344
505,3.0200511550307274,-13453.693227917098,-11714.301009046454
506,3.0243525639772417,-13571.882240365974,-12019.859845136432
507,3.0296943050026894,-13272.478607661404,-11021.430163503705
508,3.03627724301815,-13342.363532869422,-11473.583350014167
509,3.0388292000293733,-13774.121577002064,-11503.5794048608
510,3.0464901919960976,-13536.614765528771,-11750.249600714153
511,3.0515945540070533,-13494.196006047841,-11367.001429625197
512,3.0552865310311317,-13598.481067109002,-11446.208410552701
513,3.060084251999855,-13831.702491801916,-11829.410374701722
514,3.0686078590154646,-13887.775332420562,-10591.490894894183
515,3.07137688100338,-13882.320778474776,-11226.944914245743
516,3.075820261001587,-13273.930071539235,-11119.829365061723
517,3.0845428510308266,-13969.829303092192,-11642.22106036016
518,3.0898841699957846,-15231.642096807285,-11537.656552772967
519,3.0928375850319862,-13512.474106542328,-11793.859307205032
520,3.098257508993149,-14202.519400936088,-11253.273284255854
521,3.102629679977894,-13962.66443674994,-11638.664075840752
522,3.1081919249892236,-13060.77734182796,-11820.314607681166
523,3.112637651026249,-13666.656265506614,-11093.465670122081
524,3.116944736003876,-13397.738615684528,-11128.562162314203
525,3.1221510779857637,-14050.920719878513,-11656.960280070378
526,3.126313202023506,-13003.38849311793,-11529.726302811334
527,3.131285112977028,-13823.129216482006,-11062.347292765715
528,3.1354604579806327,-13677.569016742513,-11140.045564535989
529,3.144761237978935,-13478.459706546082,-12542.771738910804
530,3.1491413750052453,-12959.494370031667,-11436.438246258216
531,3.1586397190093995,-13332.546803708257,-10913.782728853213
532,3.1658713980317117,-13516.950248667197,-11206.107822442362
533,3.168678200006485,-13665.449529358202,-12507.868725682727
534,3.1728176419734955,-13466.048934905946,-11457.583836691216
535,3.1805331289768217,-13631.295239475154,-12421.244336065784
536,3.1830863310098647,-13498.095620516053,-11682.937046091522
537,3.190713855981827,-14456.35458581901,-10998.209084587661
538,3.195860836029053,-13907.265204523039,-11526.317235176679
539,3.1984450730085374,-13718.661256990106,-11773.386361243978
540,3.207736597001553,-13801.055711239671,-11349.427076808284
541,3.214027499973774,-14039.756320822866,-10880.1898075894
542,3.2177681649923326,-12974.63325799734,-11614.459858861384
543,3.22433875900507,-13713.15282156522,-11591.063537528973
544,3.226904570996761,-13491.82468715672,-11570.049968553092
545,3.2321111159920695,-13451.12320015741,-11411.317525880711
546,3.238531149983406,-14081.01863193667,-11360.349471049418
547,3.2422170079946517,-13287.735567356973,-11016.828072430846
548,3.248998481988907,-13928.004028606256,-11660.55758703461
549,3.254075298011303,-13956.849449658386,-10967.91716723375
550,3.2575434370040894,-13093.559464489204,-11610.917256047873
551,3.2642633690238,-13822.086388021682,-11816.592833739789
552,3.2682361649870875,-12810.682478584393,-11019.151583578183
553,3.2749148359894753,-12722.587783900048,-12096.857653580542
554,3.2778267530202867,-12888.269879619176,-11449.551987356472
555,3.2835892969965936,-13082.280823385396,-11255.757259979035
556,3.290167861998081,-12573.061284991098,-12732.230144397612
557,3.2936175199747084,-13313.462534105563,-11790.862289054045
558,3.300263646006584,-12557.468204073357,-12280.248457244328
559,3.3027281870245933,-13250.953198813053,-11762.822291298464
560,3.307890520989895,-13422.525333030348,-11523.977311285047
561,3.3121126900315283,-13082.930413991324,-12003.411445932721
562,3.3197330250144006,-13048.582501886902,-12191.270038937235
563,3.3247595499753952,-13021.291475012416,-11532.375658404848
564,3.3273877419829367,-13214.436109570956,-11428.465566742721
565,3.3348279349803924,-12992.318833521873,-11675.575244041167
566,3.3398428490161898,-13524.356554896502,-11855.571179349288
567,3.345786836028099,-13098.320880435866,-11218.8705493434
568,3.3508576030135155,-12835.581077894614,-11319.154453661498
569,3.3583035320043564,-12798.974904468118,-11163.563240610634
570,3.3648518990278244,-13089.259252893004,-11676.757433813134
571,3.370623314976692,-13396.452523004074,-11460.975104689705
572,3.374300695002079,-13802.27990310224,-12066.221583606417
573,3.3810067679882048,-12838.747597440442,-11038.208545260411
574,3.3877188940048217,-12885.52113674157,-11300.226043875813
575,3.3926906629800797,-13182.379161332781,-11539.798650505465
576,3.3953257150053977,-12991.434212990489,-11166.263215126755
577,3.4034984239935877,-12187.053391385223,-10844.004123725003
578,3.4072325689792633,-13731.822337343463,-12200.113169058523
579,3.413776102006435,-12780.413328612043,-11472.814453404531
580,3.420989808022976,-12649.396445019078,-11475.52490168888
581,3.4271130740046503,-13048.835052582313,-12245.07854110241
582,3.4297909489870073,-13246.106348384088,-10769.099637240717
583,3.436950773000717,-13385.302903950109,-11262.643613394885
584,3.4430746039748192,-12913.145700113397,-12189.236131188814
585,3.448164062023163,-12734.069529357806,-11605.196535956617
586,3.4544029380083083,-13016.90979404409,-11072.908206531845
587,3.4569877409934997,-12862.426336048455,-11667.041687758518
588,3.4636803740262985,-13116.610516224731,-10939.315345443563
589,3.4677493479847907,-12473.120132840322,-12071.513710132958
590,3.4742989169955254,-12655.394930489301,-11195.321743401351
591,3.481168532013893,-12965.222102717802,-12331.222984687834
592,3.4836608740091326,-12764.28881763094,-11861.976270914103
593,3.4918715339899062,-12617.593719964789,-11805.869935627561
594,3.496257390022278,-13217.643384855497,-11610.097806758582
595,3.503648716032505,-12980.28408557985,-10821.794744016186
596,3.5074538009762763,-12538.274891598769,-11938.357001920598
597,3.5144101420044898,-13308.835022039022,-11319.004786705826
598,3.520596777021885,-12585.0723064566,-11602.637529155147
599,3.523345066010952,-12479.012100562037,-11430.082192774444
600,3.527616142988205,-12400.866507127017,-11317.702599579214
601,3.5367885850071907,-12867.052962197917,-11861.967287727446
602,3.54347272002697,-12526.916839919339,-11621.618102920858
603,3.5503417999744413,-12495.214580727843,-11762.998141208722
604,3.555389632999897,-12860.679241349259,-11953.46128778009
605,3.5579511319994928,-13173.57374034619,-11404.191558720428
606,3.5637936689853666,-12837.282260657872,-10753.38437707287
607,3.5679819400310517,-12689.771835104593,-12016.077628842604
608,3.576180157005787,-13145.186971292958,-10730.410854221174
609,3.581406328976154,-12941.30763863778,-11555.782172351483
610,3.5864988690018653,-12890.68396578591,-11697.78495324236
611,3.590011089980602,-12811.18613353735,-11858.9840224274
612,3.594684336006641,-12569.806385119202,-10635.739018244753
613,3.5990925660133364,-12744.946859908205,-12178.114264708056
614,3.6046635850071906,-12287.71674593769,-10936.682663817646
615,3.6088628810048102,-13159.010320025152,-11149.335010682416
616,3.6171331679821015,-12422.49581997953,-11514.042134856398
617,3.6220353059768677,-12696.767341521543,-11176.084627372456
618,3.6278394230008124,-12389.807135611889,-11315.873428243727
619,3.63047647100687,-12740.406468889902,-12008.42766017002
620,3.637060263991356,-12712.186149453222,-11246.741463778966
621,3.6411505420207977,-12761.225986061001,-11893.376068604126
622,3.6453439180254934,-12100.665751183338,-11518.449632912532
623,3.653920903980732,-12570.62762253052,-11431.093374601838
624,3.658896579027176,-13714.31121091765,-11290.650964121092
625,3.6615741770267487,-13336.930382009914,-11157.642777043578
626,3.6674448540210722,-13226.497438495431,-11927.778024031464
627,3.6724914939999582,-12801.222304280202,-12374.783522738368
628,3.6803748869895934,-13348.415804186747,-12123.121072000935
629,3.6851844680309296,-12787.072035005647,-11441.31840556853
630,3.690053870022297,-12635.701229200524,-11647.284246459536
631,3.695856370985508,-12126.052501324704,-11508.154332373968
632,3.6983899829983713,-12262.141376582591,-11178.280722418684
633,3.7063804690241815,-12126.553528161212,-11636.3800472038
634,3.7115930219888686,-12327.409167293168,-11209.745637856913
635,3.7183553979992867,-12306.39244359657,-11294.471026290472
636,3.720909300982952,-12213.724900539997,-12021.700162229537
637,3.728068081974983,-12278.69198451026,-11311.323059970604
638,3.736147540986538,-12457.724269637794,-11795.776823538938
639,3.739077377974987,-12381.683387258225,-10825.406575631478
640,3.752683717012405,-12352.889765883647,-11465.786151758364
641,3.775206797003746,-12494.296894179399,-10850.441925390493
642,3.7918325949907303,-12437.730066259452,-11530.057839512436
643,3.7970617690086366,-11967.381718825041,-10484.664311465054
644,3.801791420996189,-12423.119451031229,-10551.336402291363
645,3.8078289510011674,-12651.070167138127,-11101.94075124534
646,3.815274716973305,-12277.252605215754,-10852.245603868092
647,3.8193756369948386,-12608.32192684307,-11865.38100319859
648,3.8263004779815675,-12209.38258510353,-11845.922351894134
649,3.8323644599914553,-12588.012298033173,-11621.585056630885
650,3.83509271800518,-13394.041619001257,-11877.197204700078
651,3.8396525589823725,-11708.684921725335,-11856.365968256207
652,3.844890348017216,-12970.717178065564,-11355.425710403368
653,3.851997116982937,-13117.814640217122,-11508.712131794557
654,3.857844357013702,-12574.696343081449,-11594.297690761508
655,3.8604467170238497,-11742.428778406033,-11236.671238224179
656,3.865602526009083,-11857.443440280482,-11137.566097736442
657,3.87111021399498,-12017.61370928029,-12527.342376340606
658,3.8755330240130426,-12423.753594132255,-11121.75582649959
659,3.880795337021351,-12199.466930749906,-11256.678373930425
660,3.887716472029686,-12151.705511995267,-12095.931669803775
661,3.890405948996544,-12726.329694746899,-11678.508898922308
662,3.896018778979778,-12058.228913489307,-11020.604748267026
663,3.9024343690276146,-12095.638145119914,-11523.343460580196
664,3.9078366249799728,-12311.020576650333,-12019.648145126426
665,3.9132107750177383,-12059.840022230088,-11335.491899770957
666,3.9176674730181693,-12112.363628657607,-11481.911676634492
667,3.9253168720006943,-11938.798129271798,-12113.118474233215
668,3.9305206680297853,-11451.387233941792,-11232.007743109452
669,3.933253350019455,-11751.223136457655,-11496.68711248653
670,3.943349476993084,-12281.010767359328,-10454.321637092138
671,3.9491610209941865,-11948.431095236965,-11346.809495719135
672,3.952496757030487,-11547.924519301203,-11784.742534582554
673,3.9594137530326843,-11919.236923965165,-10611.69334059206
674,3.9655340269804,-12284.378724811124,-11707.37787246706
675,3.9730102590322494,-11867.136437812826,-12158.905985298818
676,3.9765012940168383,-12004.561252375854,-11212.451473156972
677,3.985722541987896,-12303.834376936586,-12054.721874210416
678,3.9908709859848024,-11863.124312272354,-11722.097410761766
679,3.997030624985695,-12283.906816199713,-11536.92699383013
680,4.002254556000232,-11955.521449575872,-11213.914403585592
681,4.008104578018188,-11982.316678387684,-11393.197845222421
682,4.010667124986648,-11814.98142492437,-11276.125631537998
683,4.017552177011967,-11902.943002522019,-11125.506410273367
684,4.02172646099329,-12069.040077578487,-11474.18874317533
685,4.028640631973744,-11988.920361753517,-10865.494692520046
686,4.031330681025982,-12128.364184508813,-11296.245891527808
687,4.039617766022682,-12203.858230349771,-10794.397590260638
688,4.044778993010521,-11903.488913349891,-11055.398262419865
689,4.050650824010372,-12161.46043475546,-11894.281909843177
690,4.053271016001701,-12243.316934247952,-11363.830812974722
691,4.057828181982041,-11630.807651851776,-11396.28652106162
692,4.063733657002449,-11966.532817313395,-10999.803752530448
693,4.068412541985512,-12556.289184541858,-11303.620611293647
694,4.0786020010113715,-11643.90601776101,-11042.69641308825
695,4.084180682003498,-11561.941989620647,-11622.32378310645
696,4.090117599010467,-11950.120911302969,-10985.875607272936
697,4.095297842979432,-11532.633160198382,-11061.612129217794
698,4.0980311400294305,-11711.637821362438,-11245.527084600857
699,4.106133544981479,-11857.496501853026,-11464.109672913455
700,4.111100597023964,-12168.083100944103,-11380.250940057715
701,4.116116999030114,-11705.98609084711,-11880.136132994601
702,4.122053197026252,-11752.286233626915,-11057.838448918383
703,4.130508724987507,-11496.472637984112,-11409.621448626394
704,4.135728057980537,-12121.775351833996,-11895.786514677622
705,4.1409489150047305,-12262.063773652166,-12055.234081787838
706,4.144494400978088,-11849.91742014225,-11105.264759315807
707,4.152031028985977,-12016.48168091674,-11439.26067483431
708,4.1581124960184095,-11903.794702092046,-10568.657449522863
709,4.160671809017658,-11991.186572931822,-11615.618133138558
710,4.165228941977024,-12041.175411315087,-12273.883841192932
711,4.172931429982185,-11723.087142876448,-11500.55275142564
712,4.17558039098978,-11890.393632111913,-11717.766439055871
713,4.183402208983898,-12574.782156302828,-10806.571575367316
714,4.1860245860219,-11419.999120298347,-10896.35381017316
715,4.19289685100317,-11621.499180217828,-10921.905074080081
716,4.1963278809785844,-11986.12245513487,-11620.89888258711
717,4.2032411680221555,-11757.25761638151,-11118.582472924909
718,4.205896623015404,-12254.648289603187,-11187.1592853277
719,4.211225193977356,-11579.50537439374,-10875.177888212282
720,4.21840821403265,-11617.458422364207,-11062.896692804059
721,4.221854340016842,-11809.001022812043,-12151.70263426752
722,4.228831821024418,-11884.756279583948,-11386.586299844297
723,4.231512176990509,-11766.638402820703,-11218.535403263197
724,4.239417487978935,-12336.659047548026,-11325.476246244189
725,4.242068605005741,-11822.396510695475,-10407.336345857659
726,4.247418393015861,-11818.44267781144,-11458.830544762224
